GEO_ID,GEOID20,NAME,P4_001N,P4_002N,P4_003N,P4_004N,P4_005N,P4_006N,P4_007N,P4_008N,P4_009N,P4_010N,P4_011N,P4_012N,P4_013N,P4_014N,P4_015N,P4_016N,P4_017N,P4_018N,P4_019N,P4_020N,P4_021N,P4_022N,P4_023N,P4_024N,P4_025N,P4_026N,P4_027N,P4_028N,P4_029N,P4_030N,P4_031N,P4_032N,P4_033N,P4_034N,P4_035N,P4_036N,P4_037N,P4_038N,P4_039N,P4_040N,P4_041N,P4_042N,P4_043N,P4_044N,P4_045N,P4_046N,P4_047N,P4_048N,P4_049N,P4_050N,P4_051N,P4_052N,P4_053N,P4_054N,P4_055N,P4_056N,P4_057N,P4_058N,P4_059N,P4_060N,P4_061N,P4_062N,P4_063N,P4_064N,P4_065N,P4_066N,P4_067N,P4_068N,P4_069N,P4_070N,P4_071N,P4_072N,P4_073N,state,county,tract
1400000US35001004401,35001004401,"Census Tract 44.01, Bernalillo County, New Mexico",2249,1985,264,248,210,14,18,0,0,6,16,12,2,5,0,0,3,0,0,0,0,0,0,0,2,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4401
1400000US35001004402,35001004402,"Census Tract 44.02, Bernalillo County, New Mexico",3060,2434,626,596,500,31,38,11,0,16,30,28,3,20,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4402
1400000US35001004501,35001004501,"Census Tract 45.01, Bernalillo County, New Mexico",2423,2061,362,351,268,40,28,1,5,9,11,9,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4501
1400000US35001004502,35001004502,"Census Tract 45.02, Bernalillo County, New Mexico",2570,2105,465,422,332,10,61,11,3,5,43,41,3,11,12,0,8,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4502
1400000US35001004602,35001004602,"Census Tract 46.02, Bernalillo County, New Mexico",3338,2357,981,951,854,32,32,7,0,26,30,22,1,16,0,0,5,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4602
1400000US35001004603,35001004603,"Census Tract 46.03, Bernalillo County, New Mexico",2678,2012,666,628,544,34,27,11,4,8,38,37,5,17,6,0,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4603
1400000US35001004604,35001004604,"Census Tract 46.04, Bernalillo County, New Mexico",3961,3004,957,908,801,29,36,21,0,21,49,48,0,19,8,0,19,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4604
1400000US35001004712,35001004712,"Census Tract 47.12, Bernalillo County, New Mexico",4809,3776,1033,973,609,123,190,37,1,13,60,53,9,22,7,0,11,4,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4712
1400000US35001004713,35001004713,"Census Tract 47.13, Bernalillo County, New Mexico",4889,3938,951,883,587,99,146,34,0,17,68,62,4,19,9,3,12,12,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4713
1400000US35001004715,35001004715,"Census Tract 47.15, Bernalillo County, New Mexico",3302,2707,595,550,475,13,40,10,4,8,45,45,11,14,3,0,11,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4715
1400000US35001004716,35001004716,"Census Tract 47.16, Bernalillo County, New Mexico",2024,672,1352,1274,1028,75,76,78,3,14,78,72,10,33,10,0,9,7,0,0,1,2,0,0,0,0,0,6,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4716
1400000US35001004720,35001004720,"Census Tract 47.20, Bernalillo County, New Mexico",3012,1049,1963,1854,1614,63,97,55,8,17,109,104,17,30,22,0,33,2,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4720
1400000US35001004722,35001004722,"Census Tract 47.22, Bernalillo County, New Mexico",4152,1587,2565,2441,1715,121,462,124,3,16,124,116,11,52,19,1,21,3,4,0,0,0,0,0,0,5,0,8,0,4,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4722
1400000US35001004723,35001004723,"Census Tract 47.23, Bernalillo County, New Mexico",5362,2279,3083,2972,2524,116,107,180,6,39,111,109,10,33,19,8,36,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4723
1400000US35001004724,35001004724,"Census Tract 47.24, Bernalillo County, New Mexico",2418,1104,1314,1255,1099,24,77,36,0,19,59,58,5,21,13,0,12,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4724
1400000US35001004725,35001004725,"Census Tract 47.25, Bernalillo County, New Mexico",2772,1438,1334,1259,1050,52,94,42,4,17,75,67,7,38,12,0,9,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4725
1400000US35001004726,35001004726,"Census Tract 47.26, Bernalillo County, New Mexico",1853,943,910,863,747,35,50,19,1,11,47,46,11,13,3,0,13,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4726
1400000US35001004727,35001004727,"Census Tract 47.27, Bernalillo County, New Mexico",1625,773,852,811,725,28,48,8,1,1,41,41,9,14,5,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4727
1400000US35001004728,35001004728,"Census Tract 47.28, Bernalillo County, New Mexico",3942,1921,2021,1902,1547,128,112,95,1,19,119,107,25,26,27,0,17,8,0,0,1,1,0,0,2,0,0,12,0,0,1,0,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4728
1400000US35001004729,35001004729,"Census Tract 47.29, Bernalillo County, New Mexico",3790,1790,2000,1898,1578,75,125,99,6,15,102,92,14,21,20,1,26,5,2,0,1,0,0,0,2,0,0,10,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4729
1400000US35001004733,35001004733,"Census Tract 47.33, Bernalillo County, New Mexico",4782,4029,753,726,438,97,135,41,5,10,27,24,2,7,2,2,6,2,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4733
1400000US35001004734,35001004734,"Census Tract 47.34, Bernalillo County, New Mexico",4926,4325,601,556,366,50,99,26,1,14,45,42,3,18,5,2,8,0,0,0,0,1,0,0,5,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4734
1400000US35001004735,35001004735,"Census Tract 47.35, Bernalillo County, New Mexico",1517,1383,134,124,94,12,17,0,0,1,10,7,0,2,1,0,3,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4735
1400000US35001004736,35001004736,"Census Tract 47.36, Bernalillo County, New Mexico",1083,923,160,154,73,7,71,0,0,3,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4736
1400000US35001004737,35001004737,"Census Tract 47.37, Bernalillo County, New Mexico",5794,4002,1792,1649,1037,232,204,165,1,10,143,133,34,30,19,5,21,17,7,0,0,0,0,0,0,0,0,8,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4737
1400000US35001004738,35001004738,"Census Tract 47.38, Bernalillo County, New Mexico",4715,3568,1147,1039,606,155,168,80,2,28,108,107,15,26,23,1,10,14,1,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4738
1400000US35001004739,35001004739,"Census Tract 47.39, Bernalillo County, New Mexico",4602,3762,840,783,454,106,164,40,3,16,57,54,12,13,9,1,6,1,3,0,4,3,0,2,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4739
1400000US35001004742,35001004742,"Census Tract 47.42, Bernalillo County, New Mexico",4784,2801,1983,1881,1435,130,211,83,5,17,102,93,7,33,17,1,24,10,0,0,0,0,0,1,0,0,0,8,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4742
1400000US35001004743,35001004743,"Census Tract 47.43, Bernalillo County, New Mexico",2890,1689,1201,1108,724,97,136,136,4,11,93,91,26,23,16,0,15,5,0,0,1,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4743
1400000US35001004744,35001004744,"Census Tract 47.44, Bernalillo County, New Mexico",5909,2860,3049,2895,2184,236,212,237,0,26,154,139,24,34,33,2,35,2,4,0,1,2,0,0,2,0,0,14,5,3,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4744
1400000US35001004745,35001004745,"Census Tract 47.45, Bernalillo County, New Mexico",4909,2125,2784,2636,2079,169,223,115,20,30,148,144,26,49,31,4,32,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4745
1400000US35001004747,35001004747,"Census Tract 47.47, Bernalillo County, New Mexico",3600,1701,1899,1770,1455,115,131,53,2,14,129,125,16,54,25,2,20,2,1,0,0,5,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4747
1400000US35001004749,35001004749,"Census Tract 47.49, Bernalillo County, New Mexico",3414,1874,1540,1462,957,150,268,83,0,4,78,70,12,21,7,2,18,3,0,0,2,1,4,0,0,0,0,8,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4749
1400000US35001004750,35001004750,"Census Tract 47.50, Bernalillo County, New Mexico",4802,2821,1981,1873,1327,194,228,96,7,21,108,104,19,40,16,2,26,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4750
1400000US35001004752,35001004752,"Census Tract 47.52, Bernalillo County, New Mexico",3000,1207,1793,1698,1329,106,157,90,5,11,95,83,14,37,15,0,13,3,0,0,0,0,0,0,1,0,0,12,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4752
1400000US35001004753,35001004753,"Census Tract 47.53, Bernalillo County, New Mexico",3230,1405,1825,1734,1314,130,142,119,2,27,91,88,4,20,30,0,25,6,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4753
1400000US35001004754,35001004754,"Census Tract 47.54, Bernalillo County, New Mexico",3299,1564,1735,1640,1289,141,114,78,9,9,95,93,16,20,24,0,17,12,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35,1,4754
1400000US35001004755,35001004755,"Census Tract 47.55, Bernalillo County, New Mexico",2942,1350,1592,1497,1175,82,146,79,0,15,95,90,7,31,22,9,5,8,4,0,1,0,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4755
1400000US35001004756,35001004756,"Census Tract 47.56, Bernalillo County, New Mexico",3140,1344,1796,1694,1363,89,93,131,4,14,102,93,20,28,18,2,17,3,4,0,0,0,1,0,0,0,0,9,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4756
1400000US35001004757,35001004757,"Census Tract 47.57, Bernalillo County, New Mexico",3545,1530,2015,1865,1544,98,137,62,6,18,150,146,27,31,33,0,36,10,5,0,0,1,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4757
1400000US35001004758,35001004758,"Census Tract 47.58, Bernalillo County, New Mexico",2838,1269,1569,1476,1253,86,64,68,2,3,93,87,10,32,23,0,14,3,0,0,0,0,0,2,3,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4758
1400000US35001004759,35001004759,"Census Tract 47.59, Bernalillo County, New Mexico",2830,2179,651,612,333,63,163,46,1,6,39,34,7,8,6,0,3,6,3,0,0,0,0,0,0,1,0,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35,1,4759
1400000US35001004760,35001004760,"Census Tract 47.60, Bernalillo County, New Mexico",2738,1862,876,801,415,122,198,53,1,12,75,63,16,19,5,1,7,3,0,0,0,7,0,0,1,4,0,11,2,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4760
1400000US35001004761,35001004761,"Census Tract 47.61, Bernalillo County, New Mexico",1432,1083,349,320,213,44,41,21,0,1,29,26,2,6,2,0,8,0,1,2,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4761
1400000US35001004762,35001004762,"Census Tract 47.62, Bernalillo County, New Mexico",3829,2986,843,802,474,143,107,52,3,23,41,39,8,16,4,0,6,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4762
1400000US35001004763,35001004763,"Census Tract 47.63, Bernalillo County, New Mexico",3765,1449,2316,2209,1591,158,273,160,5,22,107,101,18,40,19,4,13,0,0,0,0,3,0,0,0,4,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4763
1400000US35001004764,35001004764,"Census Tract 47.64, Bernalillo County, New Mexico",2810,1059,1751,1651,1248,95,171,129,0,8,100,94,12,27,19,8,6,10,5,0,0,2,0,0,5,0,0,6,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4764
1400000US35001004800,35001004800,"Census Tract 48, Bernalillo County, New Mexico",3062,1709,1353,1276,1098,60,76,26,3,13,77,74,11,22,10,0,23,7,0,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4800
1400000US35001004900,35001004900,"Census Tract 49, Bernalillo County, New Mexico",3195,990,2205,2096,1545,89,188,245,6,23,109,104,20,32,27,0,21,0,1,0,0,3,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4900
1400000US35001940500,35001940500,"Census Tract 9405, Bernalillo County, New Mexico",2528,292,2236,2158,2057,17,14,67,1,2,78,70,0,22,23,0,20,0,0,0,1,0,3,0,1,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,940500
1400000US35001940601,35001940601,"Census Tract 9406.01, Bernalillo County, New Mexico",7356,3339,4017,3768,2917,257,259,286,18,31,249,231,35,60,63,11,40,0,7,0,8,0,0,1,6,0,0,18,5,1,0,2,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,940601
1400000US35001940602,35001940602,"Census Tract 9406.02, Bernalillo County, New Mexico",1627,159,1468,1453,260,45,1144,2,2,0,15,14,2,3,0,0,0,5,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,940602
1400000US35001940700,35001940700,"Census Tract 9407, Bernalillo County, New Mexico",1805,205,1600,1578,32,0,1542,3,0,1,22,22,0,13,1,0,0,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,940700
1400000US35001940800,35001940800,"Census Tract 9408, Bernalillo County, New Mexico",12,6,6,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,940800
1400000US35001980000,35001980000,"Census Tract 9800, Bernalillo County, New Mexico",3239,608,2631,2459,1921,302,51,136,24,25,172,163,26,25,53,16,29,1,6,0,0,2,0,0,3,1,1,8,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,980000
1400000US35001980300,35001980300,"Census Tract 9803, Bernalillo County, New Mexico",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,980300
1400000US35001980500,35001980500,"Census Tract 9805, Bernalillo County, New Mexico",1296,660,636,635,439,111,85,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,980500
1400000US35001980600,35001980600,"Census Tract 9806, Bernalillo County, New Mexico",4,0,4,2,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,980600
1400000US35005000201,35005000201,"Census Tract 2.01, Chaves County, New Mexico",2548,1391,1157,1103,1011,51,15,6,0,20,54,54,10,25,1,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,201
1400000US35005000202,35005000202,"Census Tract 2.02, Chaves County, New Mexico",2681,1445,1236,1144,989,65,39,36,2,13,92,88,6,44,21,0,17,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,202
1400000US35005000301,35005000301,"Census Tract 3.01, Chaves County, New Mexico",2658,1366,1292,1242,1112,36,21,53,0,20,50,50,6,39,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,301
1400000US35005000302,35005000302,"Census Tract 3.02, Chaves County, New Mexico",2068,752,1316,1274,1145,30,29,63,2,5,42,41,8,15,6,0,9,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,302
1400000US35005000400,35005000400,"Census Tract 4, Chaves County, New Mexico",3235,1959,1276,1231,1142,42,23,11,2,11,45,44,2,26,1,0,10,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,400
1400000US35005000500,35005000500,"Census Tract 5, Chaves County, New Mexico",1335,885,450,426,397,22,4,2,1,0,24,24,5,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,500
1400000US35005000600,35005000600,"Census Tract 6, Chaves County, New Mexico",3377,2665,712,684,576,73,8,8,2,17,28,28,6,7,4,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,600
1400000US35005000700,35005000700,"Census Tract 7, Chaves County, New Mexico",3308,1970,1338,1274,1131,79,27,25,4,8,64,55,8,23,4,0,20,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,35,5,700
1400000US35005000800,35005000800,"Census Tract 8, Chaves County, New Mexico",4354,2446,1908,1819,1648,99,31,27,1,13,89,77,8,33,7,0,29,0,0,0,0,0,0,0,0,0,0,12,6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,800
1400000US35005000900,35005000900,"Census Tract 9, Chaves County, New Mexico",2354,932,1422,1352,1260,47,11,27,1,6,70,70,0,37,9,0,21,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,900
1400000US35005001001,35005001001,"Census Tract 10.01, Chaves County, New Mexico",3948,1369,2579,2486,2333,49,20,79,4,1,93,86,8,42,6,0,25,0,0,2,0,0,1,0,2,0,0,7,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,1001
